ID,Continent,Country,Energy_Type,Energy_Production,Year,Month,Income_Level,Area_Type,Implementation_Year,Is_Subsidized,Efficiency_Score
H03795,North America,USA,Solar,0.8069690433100075,0.005640049377747369,1.0973544975092975,Middle,Urban,0.7573694704067961,False,0.9644504324102072
H03945,North America,Canada,Wind,-1.2380948162196594,-0.6993661228373075,-1.5153943060842685,High,Rural,-0.24977078279371787,False,-1.415321606757184
H04667,Australia,New Zealand,Hydro,-0.8451415819082047,0.005640049377747369,-1.5153943060842685,High,Urban,-1.256911035994232,False,1.7555407909831529
H02019,North America,Mexico,Solar,0.590131907885746,0.005640049377747369,-1.5153943060842685,High,Rural,1.5127246603071818,False,-0.4575828948363631
H01097,Australia,Australia,Wind,-0.35648914346338134,1.415652393807857,-1.0799361721520075,Middle,Rural,-0.24977078279371787,False,1.4316809667127228
H00830,Europe,Germany,Wind,0.10207550334808106,-1.4043722950523623,0.6618963635770365,Low,Urban,-1.256911035994232,True,0.020832092710976354
H02806,South America,Colombia,Hydro,-0.5346317576349131,-0.6993661228373075,0.6618963635770365,Middle,Rural,0.2537993438065392,True,-1.5352049649751396
H03830,South America,Peru,Solar,1.408486462414364,0.7106462215928022,1.0973544975092975,Middle,Urban,-0.7533409093939749,True,-0.4662508461011017
H04382,North America,Canada,Biomass,-0.8691736690448353,0.005640049377747369,0.6618963635770365,Middle,Urban,1.2609395970070532,False,1.0120542615334887
H03892,Asia,Indonesia,Biomass,0.21212720396582613,-1.4043722950523623,0.22643822964477553,Middle,Urban,0.2537993438065392,True,-1.1459859920552702
H00765,Australia,Australia,Hydro,1.25022753938564,0.005640049377747369,-0.20901990428748546,Low,Rural,1.0091545337069248,True,-0.9347396313936599
H02768,South America,Colombia,Solar,1.283367024623652,-0.6993661228373075,-0.20901990428748546,High,Urban,-1.5086960992943603,True,-0.2532569146199878
H04329,Africa,South Africa,Wind,0.534247768750565,0.005640049377747369,0.22643822964477553,Low,Rural,1.0091545337069248,True,1.1605977811913053
H03296,North America,Mexico,Biomass,0.4033348813822725,0.005640049377747369,1.5328126314415584,High,Rural,1.5127246603071818,True,-0.8176523864869105
H02195,North America,Mexico,Biomass,-0.38571864627043406,0.7106462215928022,0.22643822964477553,Low,Rural,-1.0051259726941033,True,-1.534925353644019
H02358,Australia,New Zealand,Solar,-1.0267411927412557,1.415652393807857,-0.20901990428748546,High,Urban,0.002014280506410646,False,0.5280470473637372
H03426,Africa,Ghana,Biomass,-0.28095972674825626,0.005640049377747369,-1.5153943060842685,Low,Urban,-1.0051259726941033,True,0.8430991147038686
H03980,Europe,Germany,Biomass,1.4831337489468948,1.415652393807857,1.5328126314415584,High,Urban,1.0091545337069248,False,-0.7494272216934851
H00912,North America,Canada,Solar,-0.9552409652385223,1.415652393807857,1.0973544975092975,Middle,Rural,1.5127246603071818,False,-1.2061723310789785
H03146,Australia,Australia,Wind,1.6587491793520743,-1.4043722950523623,0.6618963635770365,Middle,Urban,0.5055844071066676,True,1.7295369371889375
H01000,Australia,Australia,Hydro,0.13621632555011998,1.415652393807857,-1.0799361721520075,Middle,Rural,0.2537993438065392,False,-0.7774582576383249
H03654,Australia,Australia,Hydro,0.12753807186189225,0.7106462215928022,-1.0799361721520075,High,Urban,0.002014280506410646,False,0.6786177491721782
H02484,Asia,India,Geothermal,-0.31700785745320226,0.7106462215928022,0.22643822964477553,High,Rural,1.5127246603071818,True,-1.0801375235763697
H04077,Europe,Spain,Wind,0.9812255164068665,0.005640049377747369,0.22643822964477553,Low,Urban,-0.24977078279371787,True,0.2176784698198756
H02371,Africa,Kenya,Wind,-0.7882561058089975,0.005640049377747369,-1.0799361721520075,Low,Rural,-0.5015558460938464,True,-1.4917953058186673
H04839,Africa,Nigeria,Hydro,-0.18905129826441594,1.415652393807857,-0.6444780382197465,Middle,Urban,0.002014280506410646,False,-1.4343351772733848
H00034,Asia,Japan,Biomass,-1.2868980725377974,0.005640049377747369,-1.0799361721520075,High,Urban,-1.5086960992943603,False,0.2562648335145181
H03790,South America,Chile,Solar,-1.3382285126222873,-0.6993661228373075,0.22643822964477553,High,Urban,1.2609395970070532,False,-0.7938155205088796
H01021,North America,USA,Geothermal,1.524808439735417,1.415652393807857,0.22643822964477553,Low,Rural,1.2609395970070532,True,-0.9808055981957783
H01648,Asia,Indonesia,Biomass,0.7613843700905258,0.7106462215928022,-1.5153943060842685,High,Rural,1.7645097236073102,False,-0.08688817260323317
H00734,Asia,China,Solar,-1.1191026069945367,1.415652393807857,-0.6444780382197465,Low,Urban,-0.5015558460938464,False,-1.161923837929144
H04583,South America,Colombia,Hydro,1.6283991327995635,0.7106462215928022,0.6618963635770365,Low,Urban,0.7573694704067961,False,1.1828268820153927
H03275,Africa,Egypt,Solar,0.46932775558286133,-1.4043722950523623,1.5328126314415584,Middle,Urban,-1.256911035994232,False,1.2445510833602642
H01621,Asia,Japan,Wind,-0.783034848782289,0.005640049377747369,-1.5153943060842685,Low,Rural,1.0091545337069248,False,-1.2319664763748532
H03136,Australia,Australia,Hydro,-0.10558270990593983,0.7106462215928022,0.22643822964477553,Low,Urban,1.7645097236073102,True,1.7172340386196314
H02690,Africa,Nigeria,Hydro,1.2708503125733235,0.7106462215928022,-0.20901990428748546,Low,Rural,1.7645097236073102,False,1.4525120108812073
H02708,South America,Peru,Wind,-1.7082225208299966,0.005640049377747369,-0.6444780382197465,Middle,Urban,-0.5015558460938464,False,0.8591767662433029
H00298,Asia,Indonesia,Biomass,0.15953317199816036,0.7106462215928022,1.5328126314415584,Low,Rural,0.5055844071066676,False,0.4296238588092876
H02340,Australia,Australia,Hydro,0.6602493367238716,1.415652393807857,-0.20901990428748546,Low,Urban,-0.7533409093939749,True,-0.30463549671339724
H00654,Africa,Ghana,Solar,0.6868324489831409,-0.6993661228373075,-0.6444780382197465,Low,Rural,-0.5015558460938464,True,0.4287151219831457
H03775,Australia,Australia,Solar,-1.0490328608689836,1.415652393807857,-1.0799361721520075,High,Urban,2.0162947869074386,False,-0.9836716143397641
H01256,Australia,Australia,Wind,1.0432368841076367,0.7106462215928022,0.22643822964477553,Low,Urban,-1.256911035994232,False,1.3443024257375364
H04521,Europe,France,Hydro,-0.1873347206117994,-0.6993661228373075,-1.0799361721520075,High,Rural,-1.5086960992943603,True,-0.5701963584451832
H00231,Asia,India,Geothermal,-0.02449825717609774,1.415652393807857,1.5328126314415584,Low,Rural,0.2537993438065392,False,-0.5375517355368535
H03277,Africa,Nigeria,Biomass,1.5524882543838574,-1.4043722950523623,-0.6444780382197465,Middle,Urban,-1.0051259726941033,False,-1.503538981725732
H03231,Africa,Kenya,Biomass,-1.4217209423370496,0.7106462215928022,0.6618963635770365,Low,Rural,0.5055844071066676,True,1.421405250294041
H00692,Australia,Australia,Wind,0.43342267301563353,-1.4043722950523623,1.0973544975092975,Low,Rural,-1.0051259726941033,False,-1.4590807800775574
H02755,Australia,Australia,Biomass,1.2782649743783756,0.005640049377747369,0.6618963635770365,Middle,Urban,1.2609395970070532,False,0.6130488920243982
H04864,South America,Colombia,Solar,0.8397985909162976,0.7106462215928022,1.0973544975092975,Middle,Urban,-0.24977078279371787,True,0.73104487375729
H00970,South America,Chile,Biomass,0.8082803179057562,1.415652393807857,1.5328126314415584,High,Urban,1.2609395970070532,False,1.6222360888714087
H00634,South America,Peru,Biomass,1.0804770826268995,-0.6993661228373075,-1.5153943060842685,Low,Rural,0.2537993438065392,False,1.645234120856078
H04093,Asia,Japan,Biomass,1.149307078225563,0.005640049377747369,-0.6444780382197465,High,Rural,1.5127246603071818,True,-0.9720677440982597
H04078,Africa,South Africa,Geothermal,-0.87174853552376,0.005640049377747369,0.6618963635770365,Low,Urban,-0.5015558460938464,True,-1.6092320648893172
H01322,South America,Chile,Wind,-1.4262031173188814,0.7106462215928022,-0.20901990428748546,Low,Rural,-0.7533409093939749,False,1.6029429070240877
H01832,Europe,Italy,Wind,-0.7496331086251269,1.415652393807857,-1.5153943060842685,Low,Rural,1.0091545337069248,True,-1.4188167483961915
H02179,Asia,Japan,Biomass,-1.6866937761034315,0.005640049377747369,-0.20901990428748546,High,Rural,0.002014280506410646,False,-0.5056061409563255
H01418,Europe,UK,Biomass,-0.31247799975879775,1.415652393807857,1.0973544975092975,High,Urban,2.0162947869074386,True,-0.43563340534339645
H01783,Europe,UK,Geothermal,0.39818514842442315,0.7106462215928022,1.0973544975092975,Low,Rural,1.0091545337069248,True,-1.117325830615409
H04716,Africa,Kenya,Wind,-0.9083927001358644,0.005640049377747369,1.0973544975092975,Low,Rural,-1.5086960992943603,False,0.07626503910563454
H04702,Asia,Japan,Solar,-0.10718008077712451,0.005640049377747369,0.6618963635770365,Low,Rural,1.5127246603071818,False,-1.5024205364012497
H04119,Asia,China,Geothermal,-0.27833717755675885,0.7106462215928022,1.0973544975092975,High,Urban,-0.24977078279371787,False,-1.4229410155302205
H01653,Asia,South Korea,Hydro,0.38168692987427577,-0.6993661228373075,1.0973544975092975,Middle,Urban,-0.24977078279371787,True,-0.8140174391823427
H01484,Europe,France,Geothermal,-1.2748343462569092,-0.6993661228373075,-0.20901990428748546,High,Urban,0.2537993438065392,False,0.3400084271851363
H02276,Asia,South Korea,Geothermal,-0.620675212472314,1.415652393807857,1.0973544975092975,Middle,Urban,-1.0051259726941033,True,1.20037249304321
H00878,North America,Canada,Solar,-1.678516190897217,0.7106462215928022,0.22643822964477553,High,Urban,-0.24977078279371787,False,0.8333127181146479
H03526,Australia,Australia,Wind,1.175341839290246,-1.4043722950523623,1.5328126314415584,High,Urban,1.0091545337069248,True,-0.9311046840890923
H02017,Australia,New Zealand,Hydro,0.8664532272444257,0.005640049377747369,-0.6444780382197465,Low,Rural,0.7573694704067961,False,0.20090178995264002
H00427,Africa,Egypt,Geothermal,-1.5394734010352824,1.415652393807857,1.0973544975092975,Middle,Rural,-0.5015558460938464,False,-1.3454187739770351
H00627,Europe,France,Biomass,0.5253549428557602,1.415652393807857,-1.0799361721520075,Low,Rural,-1.0051259726941033,False,-1.4836166743833896
H01590,North America,Canada,Geothermal,1.0417825613741696,-0.6993661228373075,-0.20901990428748546,Middle,Urban,-0.7533409093939749,True,-0.19146281044233607
H02224,North America,USA,Wind,-1.5803136443537829,-1.4043722950523623,-1.0799361721520075,Middle,Rural,-0.24977078279371787,True,1.1427026559995872
H02218,South America,Chile,Wind,-0.22762661273571383,0.7106462215928022,-0.6444780382197465,Low,Urban,0.5055844071066676,True,0.27828422584026485
H04484,Africa,South Africa,Solar,1.3858133325860547,0.005640049377747369,-1.5153943060842685,Middle,Rural,0.5055844071066676,False,-0.3496529210238131
H01486,North America,USA,Geothermal,1.381331157604223,-1.4043722950523623,1.0973544975092975,High,Rural,1.0091545337069248,True,1.3742208381674406
H01740,Australia,Australia,Hydro,-0.6527895193900141,-1.4043722950523623,1.5328126314415584,Low,Urban,-1.0051259726941033,True,-1.0737763657933763
H02481,Africa,Nigeria,Hydro,0.11342398894037885,-0.6993661228373075,-0.6444780382197465,High,Urban,0.002014280506410646,False,-0.7280369548627594
H02585,Europe,France,Wind,0.6772243823997459,-0.6993661228373075,0.6618963635770365,Low,Rural,-1.5086960992943603,True,-1.0118424559501644
H02894,South America,Peru,Hydro,1.4053632447408535,0.005640049377747369,-1.5153943060842685,Middle,Rural,0.7573694704067961,False,-0.7532019746636133
H00150,Europe,France,Geothermal,0.3087800623506484,0.005640049377747369,1.5328126314415584,Low,Urban,1.2609395970070532,False,-0.6662428506851077
H00677,South America,Argentina,Biomass,0.05146030395218133,0.005640049377747369,1.0973544975092975,Middle,Rural,-0.7533409093939749,False,-0.14847256828254443
H01262,South America,Brazil,Biomass,0.5949478618555866,-1.4043722950523623,0.22643822964477553,High,Rural,-0.7533409093939749,True,1.4662129661061163
H04918,Asia,India,Wind,-0.31171507635763473,-1.4043722950523623,-1.0799361721520075,High,Urban,0.7573694704067961,False,0.6612818466427012
H00013,North America,Canada,Biomass,0.6791555322589393,0.005640049377747369,-1.0799361721520075,High,Rural,-1.5086960992943603,False,0.7169944043684797
H01834,Australia,New Zealand,Hydro,-0.3263059864048748,0.7106462215928022,0.22643822964477553,Middle,Urban,1.5127246603071818,False,-0.6428953045365382
H03249,Africa,South Africa,Geothermal,-0.05618341968064343,1.415652393807857,-0.20901990428748546,Low,Rural,0.002014280506410646,False,0.24759688224977958
H01492,South America,Brazil,Wind,0.37212654600345346,0.7106462215928022,0.22643822964477553,High,Urban,-0.5015558460938464,True,-1.117325830615409
H02728,Europe,Italy,Hydro,0.4644402775441618,-1.4043722950523623,-1.0799361721520075,Low,Urban,-0.24977078279371787,False,-1.566731142558987
H03687,Europe,UK,Wind,1.0959024401441613,-0.6993661228373075,-1.0799361721520075,Low,Urban,1.0091545337069248,False,-0.1658084708120215
H01425,Europe,Spain,Wind,0.22953139405485445,0.7106462215928022,-0.20901990428748546,Middle,Urban,0.5055844071066676,False,-0.43094991554712636
H04606,Africa,South Africa,Geothermal,-1.5841282613595973,0.7106462215928022,0.6618963635770365,High,Urban,1.2609395970070532,True,0.5012043595761598
H04596,North America,Mexico,Hydro,-1.497131152270743,-1.4043722950523623,-0.6444780382197465,High,Urban,0.7573694704067961,False,-0.4442314537753547
H00732,Asia,South Korea,Geothermal,-1.239596821665699,-1.4043722950523623,-1.0799361721520075,High,Urban,0.002014280506410646,True,-0.2104064781257565
H01232,North America,Canada,Geothermal,-0.5385894227784458,0.7106462215928022,-1.0799361721520075,High,Urban,1.2609395970070532,False,-1.0949569241257615
H01635,Australia,New Zealand,Wind,-0.7899726834616139,-0.6993661228373075,1.0973544975092975,Low,Rural,1.0091545337069248,True,1.5540808269107635
H03937,Asia,South Korea,Biomass,0.720305713209162,-1.4043722950523623,0.6618963635770365,Middle,Rural,-1.0051259726941033,False,-1.4399274038957965
H01211,North America,Canada,Hydro,-1.3765654135307217,0.7106462215928022,-0.20901990428748546,Low,Urban,1.7645097236073102,False,-0.04277948511895916
H03269,Africa,Nigeria,Wind,-0.03231822203801717,1.415652393807857,-1.5153943060842685,Middle,Rural,0.5055844071066676,False,0.9508193800180783
H01935,Europe,UK,Hydro,0.48334647307922923,-0.6993661228373075,-0.20901990428748546,High,Rural,-1.5086960992943603,False,-0.7892019335453898
H00554,North America,USA,Solar,0.733418459166649,-1.4043722950523623,-0.6444780382197465,Low,Urban,-0.5015558460938464,True,-1.2348324925188394
H00492,Australia,Australia,Biomass,-0.7777182263304352,0.7106462215928022,0.22643822964477553,High,Urban,0.2537993438065392,True,0.2842259666265777
H02963,Asia,Japan,Wind,0.7193043762451357,-1.4043722950523623,-0.20901990428748546,Low,Rural,-0.24977078279371787,False,1.396449938991528
H02330,Africa,Egypt,Hydro,1.3530314676923374,1.415652393807857,-1.0799361721520075,Low,Rural,0.2537993438065392,True,0.2782143230074848
H02196,Africa,Ghana,Wind,-0.24138307531293193,-0.6993661228373075,-0.6444780382197465,Low,Rural,-1.0051259726941033,True,1.651944792802972
H03065,Asia,India,Wind,-1.1047501105101603,1.415652393807857,0.6618963635770365,Middle,Rural,2.0162947869074386,False,-0.5258080596297886
H00658,Africa,Ghana,Hydro,-0.6789673285924152,0.7106462215928022,-0.20901990428748546,High,Rural,1.7645097236073102,False,-0.4878508214301677
H02375,Australia,Australia,Hydro,-0.9884042918328213,0.7106462215928022,-1.0799361721520075,High,Urban,1.2609395970070532,True,-1.396028424909863
H02226,Europe,Germany,Hydro,-0.48263375957440585,0.7106462215928022,1.0973544975092975,Middle,Urban,0.002014280506410646,True,1.5240226088152997
H04265,South America,Brazil,Biomass,-1.0878704302594315,-1.4043722950523623,0.6618963635770365,Middle,Rural,0.2537993438065392,False,0.8975534214396047
H01171,Australia,New Zealand,Geothermal,1.6568895535617398,-1.4043722950523623,0.6618963635770365,Middle,Rural,-1.5086960992943603,True,-1.2968363051948315
H00133,Europe,France,Geothermal,1.125274991088932,0.7106462215928022,-1.5153943060842685,Low,Urban,1.2609395970070532,False,1.328084968532542
H00472,Africa,Ghana,Wind,-1.6702432402658571,-1.4043722950523623,1.5328126314415584,Middle,Urban,0.002014280506410646,True,-0.08472118478704854
H03226,Europe,Spain,Wind,0.05744448438005263,-1.4043722950523623,-0.6444780382197465,Middle,Urban,0.2537993438065392,False,1.073149337383339
H01406,North America,USA,Solar,1.0632874647444481,0.7106462215928022,-0.6444780382197465,High,Rural,-0.7533409093939749,True,0.09066502265834524
H02877,South America,Chile,Wind,-1.2971021730283507,-1.4043722950523623,-1.5153943060842685,High,Rural,-1.0051259726941033,True,-0.806188321910966
H04505,North America,Canada,Solar,-0.08419701331709285,0.7106462215928022,-1.0799361721520075,Middle,Urban,1.0091545337069248,False,0.201391109782101
H04693,Australia,New Zealand,Geothermal,-0.6842124269754101,0.7106462215928022,-0.6444780382197465,Middle,Rural,0.002014280506410646,True,1.2227413995328575
H02827,Europe,Spain,Wind,1.4223859731293005,1.415652393807857,0.22643822964477553,Middle,Rural,0.7573694704067961,False,0.4789752587520728
H00288,Europe,France,Hydro,-0.20342763610507886,0.005640049377747369,-1.5153943060842685,Low,Urban,-1.5086960992943603,True,1.305506353544554
H01870,North America,Canada,Geothermal,-0.31035611904931354,-0.6993661228373075,-1.5153943060842685,Low,Rural,0.5055844071066676,False,-0.5955710867443772
H03115,Australia,New Zealand,Biomass,1.252468626876556,1.415652393807857,-1.5153943060842685,Low,Urban,-1.5086960992943603,True,-1.6483077484134205
H03626,Europe,Spain,Hydro,0.499797008916804,0.005640049377747369,-0.20901990428748546,Middle,Rural,0.002014280506410646,True,0.2107580893746412
H02313,South America,Colombia,Solar,0.8205347750369351,1.415652393807857,-1.5153943060842685,Middle,Rural,0.2537993438065392,True,1.2597899009063367
H04924,Europe,Spain,Hydro,-0.3394664150749344,0.005640049377747369,0.6618963635770365,High,Urban,0.002014280506410646,True,-1.49780694943776
H01619,Europe,UK,Wind,0.9909289484154067,-0.6993661228373075,1.5328126314415584,Low,Rural,0.7573694704067961,False,0.2590609468257239
H00995,Africa,Kenya,Geothermal,-1.17822917058466,1.415652393807857,0.22643822964477553,Middle,Rural,-0.24977078279371787,False,-0.7284563718594403
H01804,Australia,New Zealand,Hydro,-1.487952230100502,0.005640049377747369,-0.20901990428748546,High,Rural,0.7573694704067961,True,1.2522403949660803
H02643,North America,USA,Geothermal,0.4863028012587354,0.7106462215928022,0.6618963635770365,Middle,Urban,-0.5015558460938464,False,-1.578474818466052
H04803,North America,Canada,Wind,1.1968467426605245,0.7106462215928022,-0.20901990428748546,Low,Urban,0.5055844071066676,False,-1.4192361653928725
H03536,Asia,India,Biomass,0.9945051518583576,-0.6993661228373075,1.5328126314415584,Low,Rural,0.2537993438065392,False,1.0930716447256812
H04832,Africa,Nigeria,Biomass,-1.6680498354875137,1.415652393807857,1.0973544975092975,Middle,Rural,2.0162947869074386,False,-0.7416680072548886
H03912,Europe,Spain,Wind,1.5121725209036565,0.005640049377747369,-1.0799361721520075,Low,Urban,0.7573694704067961,False,0.3709054792739622
H02108,Europe,Italy,Solar,-1.0191596414421997,0.7106462215928022,-0.6444780382197465,Low,Rural,1.0091545337069248,True,1.171292914606668
H03045,South America,Chile,Biomass,0.7169917646853606,-1.4043722950523623,-1.5153943060842685,High,Urban,-0.24977078279371787,False,-1.3419935351708079
H00417,Africa,South Africa,Solar,1.7404535073453613,0.7106462215928022,0.22643822964477553,Low,Rural,1.2609395970070532,False,-0.08667846410489272
H00978,Asia,China,Wind,-0.24920304017485165,0.005640049377747369,-1.5153943060842685,Low,Rural,-0.5015558460938464,False,0.6825323078078662
H02418,South America,Brazil,Wind,0.6326410461442902,0.7106462215928022,1.5328126314415584,High,Urban,0.7573694704067961,False,-0.011602821699012868
H00506,South America,Colombia,Hydro,-0.6016021274432422,0.005640049377747369,-0.6444780382197465,Middle,Urban,0.2537993438065392,True,-0.12079104650160538
H04153,Africa,Ghana,Hydro,1.6623969068638844,0.7106462215928022,1.0973544975092975,Middle,Urban,1.5127246603071818,False,1.164372534161433
H04256,Australia,Australia,Biomass,-0.7495377431999815,-1.4043722950523623,0.6618963635770365,High,Urban,0.2537993438065392,False,0.9787805131301379
H03942,Australia,Australia,Solar,0.5490055682918096,1.415652393807857,1.0973544975092975,High,Rural,-1.0051259726941033,False,1.057351297175025
H00415,Asia,Japan,Solar,0.49192936134231163,0.7106462215928022,0.22643822964477553,Low,Urban,0.5055844071066676,True,-0.5044876956318431
H04149,Africa,Egypt,Hydro,0.0254017015312119,0.005640049377747369,1.5328126314415584,Middle,Urban,-0.7533409093939749,True,-1.5280049731987841
H01184,South America,Peru,Hydro,-0.27938619723335795,0.005640049377747369,0.22643822964477553,Middle,Urban,-0.7533409093939749,True,-1.2612557633097359
H00486,Europe,France,Wind,0.00859354534934208,0.7106462215928022,-0.20901990428748546,Low,Rural,-1.256911035994232,False,1.5348575478962225
H00894,Australia,Australia,Geothermal,0.21484511858246913,0.005640049377747369,0.6618963635770365,Middle,Urban,-1.0051259726941033,True,0.48288981738776116
H00806,South America,Argentina,Biomass,-0.7873739756264029,-0.6993661228373075,-1.5153943060842685,High,Rural,-1.5086960992943603,True,-0.6159128110834006
H00556,Asia,South Korea,Solar,-0.528433005000465,-0.6993661228373075,1.5328126314415584,Middle,Rural,1.2609395970070532,False,0.3624472365075644
H03826,Asia,China,Geothermal,0.8388687780211306,0.7106462215928022,-1.0799361721520075,Middle,Rural,0.7573694704067961,True,1.2504229213137965
H01198,Australia,Australia,Geothermal,0.6529061989876791,1.415652393807857,0.22643822964477553,Low,Urban,0.7573694704067961,True,-0.1527366410821336
H04254,Africa,South Africa,Biomass,-1.5209725085570827,-0.6993661228373075,-1.0799361721520075,Middle,Urban,-1.0051259726941033,True,-0.1276415241140601
H04059,Europe,UK,Hydro,1.1118999902122955,1.415652393807857,-0.20901990428748546,Low,Urban,-1.5086960992943603,False,-1.1018074017382162
H01294,North America,Canada,Solar,0.5315536954902086,1.415652393807857,0.6618963635770365,High,Urban,0.002014280506410646,False,1.4014130401189184
H02222,Asia,Japan,Geothermal,-0.8339123030973384,-1.4043722950523623,0.22643822964477553,Middle,Rural,-1.0051259726941033,False,-0.05906684515673396
H03505,Africa,Egypt,Solar,-1.4148546317265838,0.005640049377747369,0.6618963635770365,High,Rural,1.2609395970070532,True,-0.5909574997808874
H03655,Europe,UK,Geothermal,0.7160381104339073,-0.6993661228373075,-1.0799361721520075,High,Urban,-0.5015558460938464,False,-0.09310952472066654
H04759,South America,Colombia,Hydro,0.9239824199633643,1.415652393807857,0.6618963635770365,Low,Rural,-1.256911035994232,True,0.09150385665170706
H03007,Europe,France,Solar,0.4959347091984169,0.7106462215928022,1.0973544975092975,High,Urban,-1.5086960992943603,False,0.8005981923735381
H02094,South America,Brazil,Wind,-0.3367246591020054,1.415652393807857,1.0973544975092975,Middle,Rural,-0.7533409093939749,True,-1.1054423490427838
H02188,South America,Chile,Hydro,-1.701594623782394,1.415652393807857,-1.0799361721520075,Middle,Urban,-0.5015558460938464,True,-1.462156504719884
H03037,North America,USA,Wind,0.38662209062554825,-0.6993661228373075,1.0973544975092975,High,Rural,0.5055844071066676,True,-1.1268326158735094
H03919,Australia,New Zealand,Biomass,-0.8373454584025714,-1.4043722950523623,-0.20901990428748546,Middle,Rural,1.0091545337069248,False,-0.6196875640535285
H01273,North America,Canada,Wind,0.30403563244966675,0.005640049377747369,-1.0799361721520075,Middle,Rural,1.0091545337069248,True,1.7511369125180034
H00291,Africa,South Africa,Wind,1.0545376869873617,-1.4043722950523623,-1.0799361721520075,Middle,Rural,-1.5086960992943603,False,-1.537791369788005
H04828,Asia,Indonesia,Wind,-0.36287862694812034,0.7106462215928022,-0.6444780382197465,Low,Rural,1.7645097236073102,False,0.7684428892946694
H00253,Europe,Spain,Geothermal,-0.5350609020480674,1.415652393807857,1.5328126314415584,High,Urban,-0.5015558460938464,True,-0.4201149764662034
H03246,North America,Mexico,Wind,-0.687717106349502,0.005640049377747369,-0.20901990428748546,Middle,Urban,-1.256911035994232,True,-0.7443942177333144
H00351,North America,USA,Wind,-0.4238409749722917,0.005640049377747369,1.5328126314415584,Middle,Urban,-0.24977078279371787,False,-0.22739286649133256
H01188,North America,Canada,Wind,-1.5777626192311445,1.415652393807857,-1.0799361721520075,Low,Rural,0.2537993438065392,False,1.3413665067607703
H01962,South America,Chile,Geothermal,-1.1392247117002077,-1.4043722950523623,0.22643822964477553,High,Rural,0.2537993438065392,False,-0.004612538420997971
H00423,South America,Brazil,Solar,-1.549963597801272,-1.4043722950523623,1.0973544975092975,Low,Urban,-0.5015558460938464,True,0.6077362767331069
H00091,Australia,New Zealand,Solar,-0.869149827688549,0.005640049377747369,-1.5153943060842685,Low,Urban,-1.256911035994232,False,-1.6464203719283566
H03730,Africa,Nigeria,Hydro,-0.058162252252409744,-0.6993661228373075,1.0973544975092975,High,Urban,0.2537993438065392,True,0.0801096949085428
H02237,North America,Canada,Solar,1.7202121958582586,-1.4043722950523623,-1.0799361721520075,Middle,Urban,-0.24977078279371787,False,0.8303767991378815
H00671,Africa,Nigeria,Hydro,-1.6060384677867434,0.7106462215928022,-0.6444780382197465,Middle,Rural,-1.256911035994232,False,-1.116766607953168
H03041,South America,Colombia,Solar,0.14005478391222073,0.005640049377747369,-0.20901990428748546,Middle,Urban,-0.5015558460938464,True,0.6619808749705024
H00027,South America,Colombia,Wind,1.4833244797971854,-0.6993661228373075,1.0973544975092975,High,Urban,-0.5015558460938464,True,-0.5576138485447563
H00430,Africa,Ghana,Hydro,-0.5971676351739829,0.005640049377747369,0.6618963635770365,Middle,Urban,-0.7533409093939749,True,1.747152451049535
H00684,Europe,Italy,Hydro,0.49011741826454985,-0.6993661228373075,1.5328126314415584,Low,Rural,-0.24977078279371787,True,-1.0010075168692412
H04464,Australia,New Zealand,Solar,1.3380829373008023,-1.4043722950523623,1.5328126314415584,High,Rural,0.7573694704067961,False,-0.46862754241562676
H03946,Africa,Nigeria,Hydro,0.36912253511137466,0.005640049377747369,1.5328126314415584,Low,Rural,0.5055844071066676,True,-0.13491141872319554
H03524,Asia,China,Hydro,0.8139784020581916,1.415652393807857,1.5328126314415584,High,Urban,-1.0051259726941033,True,0.5269985048720348
H01542,Asia,Indonesia,Wind,0.43296968724619295,1.415652393807857,1.0973544975092975,High,Rural,2.0162947869074386,False,0.7415302986743123
H02032,Europe,Germany,Biomass,-1.553825897519659,-0.6993661228373075,1.0973544975092975,Low,Urban,-0.24977078279371787,False,1.4963410870343605
H02233,South America,Argentina,Solar,-1.49708346955817,0.7106462215928022,0.22643822964477553,High,Urban,1.7645097236073102,False,-0.3442704028997418
H04121,North America,USA,Solar,1.6186241767221645,-0.6993661228373075,1.0973544975092975,High,Rural,-1.256911035994232,True,-0.45702367217412204
H03236,Australia,Australia,Biomass,-0.8543920281473045,-0.6993661228373075,1.0973544975092975,Middle,Urban,0.002014280506410646,False,-0.524130391643065
H00255,Australia,Australia,Geothermal,-0.35515402751134617,-1.4043722950523623,0.22643822964477553,High,Urban,-1.0051259726941033,False,0.6277983897410097
H01030,South America,Peru,Wind,-0.6289243217473878,0.005640049377747369,-1.5153943060842685,Middle,Rural,1.2609395970070532,False,0.0005602712047331155
H04393,Africa,Nigeria,Wind,-1.2075301974605717,-0.6993661228373075,1.0973544975092975,Middle,Urban,-0.24977078279371787,True,-1.3117955114097837
H03801,South America,Brazil,Wind,0.11814457748507419,1.415652393807857,1.5328126314415584,High,Rural,2.0162947869074386,False,-1.4079119064824883
H04311,Europe,France,Biomass,1.6042955215940742,-0.6993661228373075,0.22643822964477553,High,Urban,1.0091545337069248,False,0.9235572752338199
H02510,Europe,Spain,Solar,-0.42412707124772775,-0.6993661228373075,-0.6444780382197465,Middle,Rural,0.002014280506410646,False,-1.0353997105970747
